Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Thames-Coromandel,Demographics,Usual residence five years ago (2008 Census),No Fixed Abode Five Years Ago,9,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Usual residence five years ago (2008 Census),Not Elsewhere Included,2409,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Māori descent,Maori Descent,4878,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Māori descent,No Maori Descent,18057,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Māori descent,Don't Know,684,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Māori descent,Not Elsewhere Included,2562,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Ethnic group (grouped totals),European,22128,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Ethnic group (grouped totals),Maori,4149,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Ethnic group (grouped totals),Pacific Peoples,393,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Ethnic group (grouped totals),Asian,645,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Ethnic group (grouped totals),MELAA,78,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Ethnic group (grouped totals),Other,528,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Ethnic group (grouped totals),Not Elsewhere Included,1161,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Years since arrival in NZ for those born overseas,0-9 Years,1191,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Years since arrival in NZ for those born overseas,10-19 Years,582,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Years since arrival in NZ for those born overseas,20-29 Years,315,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Years since arrival in NZ for those born overseas,30-39 Years,432,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,570,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,747,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,138,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Place of birth,NZ born,79.66082273404377220121462129,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Place of birth,Overseas born,15.159848745273289790305947060,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Place of birth,Not Elsewhere Included,5.1793285206829380084794316500,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Thames-Coromandel,Demographics,Births in year,Māori,99,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Thames-Coromandel,Demographics,Births in year,All,261,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Thames-Coromandel,Demographics,Deaths in year,Māori,39,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Thames-Coromandel,Demographics,Deaths in year,All,366,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",2.4655547498187094,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,UK and Ireland,7.3604060913705585,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,North-West Europe,1.752477640802514,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,0.338409475465313,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0.08460236886632826,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,South-East Asia,0.7735073724921441,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,0.6526468455402465,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,Americas,1.015228426395939,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,1.015228426395939,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Percentage of city/district's population born overseas,At sea,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Thames-Coromandel,Demographics,Marriages and civil unions in year,,81,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Thames-Coromandel,Demographics,Legally registered relationship status (Age 15+),Married,10335,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,4767,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,5049,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,1755,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Current relationship partner status (Age 15+),Partnered,13380,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Current relationship partner status (Age 15+),Non-Partnered,7101,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,3273,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,6357,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,10479,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,1806,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),No Qualification,5412,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Level 1 Certificate,3387,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Level 2 Certificate,2049,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Level 3 Certificate,1104,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Level 4 Certificate,2463,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,1974,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,1509,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,303,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Masters Degree,315,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Doctorate Degree,66,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,942,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Highest qualification (Age 15+),Not elsewhere included,2379,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,1992,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,1146,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,3150,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,2343,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,1050,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,381,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,240,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,321,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,705,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,No religion,11214,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Buddhist,267,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Christian,10953,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Hindu,153,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Islam/Muslim,27,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Judaism,24,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Māori Christian,303,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
