Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Invercargill — Southland,Wellbeing,"Trust people hold for the health system, rated on scale of 1-10",5 to 6,26.4,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the health system, rated on scale of 1-10",7 to 8,40.4,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the health system, rated on scale of 1-10",9 to 10,12.8,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the health system, rated on scale of 1-10",0 to 4 - Sampling error,6.1,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the health system, rated on scale of 1-10",5 to 6 - Sampling error,7.3,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the health system, rated on scale of 1-10",7 to 8 - Sampling error,10.1,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the health system, rated on scale of 1-10",9 to 10 - Sampling error,5.1,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",0 to 4,42.7,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",5 to 6,35,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",7 to 8,16.5,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",9 to 10,5.8,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",0 to 4 - Sampling error,9.1,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",5 to 6 - Sampling error,8.9,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",7 to 8 - Sampling error,4.3,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for media, rated on a scale of 1-10",9 to 10 - Sampling error,6,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",0 to 4,33.2,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",5 to 6,31.2,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",7 to 8,25.3,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",9 to 10,10.4,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",0 to 4 - Sampling error,7.4,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",5 to 6 - Sampling error,6.8,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",7 to 8 - Sampling error,6.7,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for Parliament, rated on a scale of 1-10",9 to 10 - Sampling error,4.6,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",0 to 4,7,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",5 to 6,12.5,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",7 to 8,42.6,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",9 to 10,37.9,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",0 to 4 - Sampling error,4,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",5 to 6 - Sampling error,6,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",7 to 8 - Sampling error,9,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Trust people hold for the Police, rated on a scale of 1-10",9 to 10 - Sampling error,8.2,percentage,% of population within group,,2018,Year,https://figure.nz/table/IdWVSQUo3sDoZkvp
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",0 to 4,27,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",5,14.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",6,9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",7,13.7,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",8,15.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",9,9.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",10,10.8,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",0 to 4 - Sampling error,5.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",5 - Sampling error,3.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",6 - Sampling error,4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",7 - Sampling error,6.2,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",8 - Sampling error,5.3,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",9 - Sampling error,5.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Sense of connection with people in neighbourhood, rated on a scale of 1-10",10 - Sampling error,4.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",0 to 4,8.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",5,9.7,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",6,15.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",7,16.8,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",8,23.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",9,10.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",10,15.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",0 to 4 - Sampling error,4.2,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",5 - Sampling error,4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",6 - Sampling error,5.7,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",7 - Sampling error,3.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",8 - Sampling error,6.3,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",9 - Sampling error,6.2,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,"Neighbourhood attractiveness (buildings, roads, pathways, parks, green spaces etc), rated on a scale of 1-10",10 - Sampling error,5.8,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Very easy,40.3,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Easy,48.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Neither,9.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Difficult/very difficult,2.3,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Very easy - Sampling error,6.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Easy - Sampling error,5.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Neither - Sampling error,4.8,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to doctor,Difficult/very difficult - Sampling error,1.7,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to doctor,Too far,91.2,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to doctor,Other,,percentage,% people who had difficulty,suppressed,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to doctor,Too far - Sampling error,18.8,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to doctor,Other - Sampling error,,percentage,% people who had difficulty,not applicable,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Very easy,29.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Easy,17.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Neither,12.3,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Difficult/very difficult,40.2,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Very easy - Sampling error,9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Easy - Sampling error,7.5,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Neither - Sampling error,11.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of using public transport,Difficult/very difficult - Sampling error,8.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,Too far,11.8,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,Hours,7.4,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,No public transport available,78.8,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,Other,,percentage,% people who had difficulty,suppressed,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,Too far - Sampling error,17.3,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,Hours - Sampling error,6.6,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,No public transport available - Sampling error,18,percentage,% people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty using public transport,Other - Sampling error,,percentage,% people who had difficulty,not applicable,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Very easy,57.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Easy,36.2,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Neither,4.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Difficult/very difficult,2.3,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Very easy - Sampling error,8.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Easy - Sampling error,7.5,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Neither - Sampling error,3.3,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to nearest supermarket or dairy,Difficult/very difficult - Sampling error,2.2,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest supermarket or dairy,Too far,71.9,percentage,% of people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest supermarket or dairy,Other,,percentage,% of people who had difficulty,suppressed,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest supermarket or dairy,Too far - Sampling error,49.5,percentage,% of people who had difficulty,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest supermarket or dairy,Other - Sampling error,,percentage,% of people who had difficulty,not applicable,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Very easy,72.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Easy,25.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Neither,1.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Difficult/very difficult,,percentage,% of people within group,suppressed,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Very easy - Sampling error,7.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Easy - Sampling error,7.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Neither - Sampling error,1.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Ease of getting to your nearest park or green space,Difficult/very difficult - Sampling error,,percentage,% of people within group,not applicable,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest park or green space,Too far,,percentage,% people who had difficulty,suppressed,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest park or green space,Other,,percentage,% people who had difficulty,suppressed,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest park or green space,Too far - Sampling error,,percentage,% people who had difficulty,not applicable,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main reason(s) for difficulty getting to nearest park or green space,Other - Sampling error,,percentage,% people who had difficulty,not applicable,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Household environmental practices,Compost green waste such as food scraps,51.7,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Household environmental practices,"Recycle packaging such as cans, bottles, or plastic",86.8,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Household environmental practices,Take reusable bags to go shopping,82.7,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Household environmental practices,Compost green waste such as food scraps - Sampling error,8.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Household environmental practices,"Recycle packaging such as cans, bottles, or plastic - Sampling error",5.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Household environmental practices,Take reusable bags to go shopping - Sampling error,10.8,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Involvement in environmental projects,Yes,28.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Involvement in environmental projects,No,71.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Involvement in environmental projects,Yes - Sampling error,10,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Involvement in environmental projects,No - Sampling error,10,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with air pollution in New Zealand,Yes,58.1,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with air pollution in New Zealand,No,41.9,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with air pollution in New Zealand,Yes - Sampling error,7.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with air pollution in New Zealand,No - Sampling error,7.4,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Household waste,3.1,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Motor vehicles and transport,42.4,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Industrial activities,33.3,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Farming activities,6.2,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Urban development,6.8,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Other,8.2,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Household waste - Sampling error,2.8,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Motor vehicles and transport - Sampling error,9.1,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Industrial activities - Sampling error,8.4,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Farming activities - Sampling error,4.1,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Urban development - Sampling error,5.9,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main perceived cause of issues with air pollution in New Zealand,Other - Sampling error,6.5,percentage,% people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with changes in weather patterns in New Zealand,Yes,71,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with changes in weather patterns in New Zealand,No,29,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with changes in weather patterns in New Zealand,Yes - Sampling error,8.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Thinks there's an issue with changes in weather patterns in New Zealand,No - Sampling error,8.6,percentage,% of people within group,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main percevied cause of issue with changes in weather patterns in New Zealand,Motor vehicles and transport,9.4,percentage,% of people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main percevied cause of issue with changes in weather patterns in New Zealand,Industrial activities,34.2,percentage,% of people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main percevied cause of issue with changes in weather patterns in New Zealand,Forestry and deforestation,15,percentage,% of people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main percevied cause of issue with changes in weather patterns in New Zealand,Urban development,7.4,percentage,% of people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
Invercargill — Southland,Wellbeing,Main percevied cause of issue with changes in weather patterns in New Zealand,Climate change/global warming,19.5,percentage,% of people who think there is an issue,,2018,Year,https://figure.nz/table/2aIKTxKshII4yMSh
