Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Christchurch,Demographics,Years since arrival in NZ for those born overseas,10-19 Years,15915,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Years since arrival in NZ for those born overseas,20-29 Years,5697,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Years since arrival in NZ for those born overseas,30-39 Years,5181,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,5226,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,6117,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,2484,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Place of birth,NZ born,73.615821194496670239496758100,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Place of birth,Overseas born,21.037233575231501818629087520,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Place of birth,Not Elsewhere Included,5.3469452302718279418741543800,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Christchurch,Demographics,Births in year,Māori,882,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Christchurch,Demographics,Births in year,All,4374,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Christchurch,Demographics,Deaths in year,Māori,132,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Christchurch,Demographics,Deaths in year,All,2769,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Christchurch,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",3.273743224177619,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,UK and Ireland,7.04778347070617,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,North-West Europe,1.225217197594119,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,0.7342021237098092,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0.34343209326501817,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,South-East Asia,2.157124823642979,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,1.2716269399272295,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,Americas,1.186233014034306,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,1.2614167966139451,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Percentage of city/district's population born overseas,At sea,0.0018563896933244228,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Christchurch,Demographics,Marriages and civil unions in year,,1668,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Christchurch,Demographics,Legally registered relationship status (Age 15+),Married,114813,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,46443,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,96747,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,22611,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Current relationship partner status (Age 15+),Partnered,152019,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Current relationship partner status (Age 15+),Non-Partnered,110703,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,38013,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,57942,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,161796,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,22860,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),No Qualification,49674,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Level 1 Certificate,32232,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Level 2 Certificate,27489,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Level 3 Certificate,26196,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Level 4 Certificate,24660,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,25029,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,35238,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,8319,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Masters Degree,7242,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Doctorate Degree,2478,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,14532,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Highest qualification (Age 15+),Not elsewhere included,27513,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,44244,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,16761,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
