Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Central Hawke's Bay,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,2637,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,4788,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,867,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),No Qualification,2571,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Level 1 Certificate,1536,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Level 2 Certificate,1104,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Level 3 Certificate,636,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Level 4 Certificate,1005,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,858,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,783,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,117,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Masters Degree,69,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Doctorate Degree,15,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,318,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Highest qualification (Age 15+),Not elsewhere included,1065,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,939,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
