Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Chatham Islands,Demographics,Māori descent,Maori Descent,348,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Māori descent,No Maori Descent,174,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Māori descent,Don't Know,24,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Māori descent,Not Elsewhere Included,57,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Ethnic group (grouped totals),European,417,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Ethnic group (grouped totals),Maori,339,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Ethnic group (grouped totals),Pacific Peoples,6,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Ethnic group (grouped totals),Asian,3,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Ethnic group (grouped totals),MELAA,0,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Ethnic group (grouped totals),Other,21,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Ethnic group (grouped totals),Not Elsewhere Included,33,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Years since arrival in NZ for those born overseas,0-9 Years,12,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Years since arrival in NZ for those born overseas,10-19 Years,3,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Years since arrival in NZ for those born overseas,20-29 Years,0,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Years since arrival in NZ for those born overseas,30-39 Years,0,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Years since arrival in NZ for those born overseas,40-49 Years,3,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Years since arrival in NZ for those born overseas,50 Years or More,3,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Years since arrival in NZ for those born overseas,Not Elsewhere Included,3,number,Number of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Place of birth,NZ born,90.95477386934673366834170854,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Place of birth,Overseas born,5.025125628140703517587939700,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Place of birth,Not Elsewhere Included,4.0201005025125628140703517600,percentage,% of people,,2013,Census Year,https://figure.nz/table/NUI0tdCOI51h0VTJ
Chatham Islands,Demographics,Births in year,Māori,3,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Chatham Islands,Demographics,Births in year,All,6,number,Number of live births,,2018,Year,https://figure.nz/table/zVvceVNz8RazM2XM
Chatham Islands,Demographics,Deaths in year,Māori,3,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Chatham Islands,Demographics,Deaths in year,All,6,number,Number of deaths,,2018,Year,https://figure.nz/table/3Oro8C1i2MOAnHSL
Chatham Islands,Demographics,Percentage of city/district's population born overseas,"Oceania and Antarctica, excluding New Zealand",2.083333333333333,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,UK and Ireland,1.0416666666666665,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,North-West Europe,0.5208333333333333,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,Southern and Eastern Europe,0.5208333333333333,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,North Africa and the Middle East,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,South-East Asia,1.0416666666666665,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,Southern and Central Asia,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
